;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 14/05/2025 17:17:56
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0xFFFC2001  	537001980
;conversions.c, 880 :: 		return i;                   // i = 1 if +INF, 2 if -INF
0x4518	0xB2F8    UXTB	R0, R7
0x451A	0xE0E1    B	L_end_float_to_str
;conversions.c, 881 :: 		}
L_float_to_str120:
;conversions.c, 883 :: 		while (un.fl < 1e-6)
0x451C	0xB25A    SXTB	R2, R3
0x451E	0xB243    SXTB	R3, R0
0x4520	0x4630    MOV	R0, R6
L_float_to_str121:
0x4522	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x4526	0x4973    LDR	R1, [PC, #460]
0x4528	0xEE001A10  VMOV	S0, R1
0x452C	0xEEF40AC0  VCMPE.F32	S1, S0
0x4530	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x4534	0xDA0B    BGE	L_float_to_str122
;conversions.c, 885 :: 		un.fl *= 1e6;
0x4536	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x453A	0x496F    LDR	R1, [PC, #444]
0x453C	0xEE001A10  VMOV	S0, R1
0x4540	0xEE200A80  VMUL.F32	S0, S1, S0
0x4544	0xED8D0A02  VSTR.32	S0, [SP, #8]
;conversions.c, 886 :: 		dexpon -= 6;
0x4548	0x1F99    SUBS	R1, R3, #6
0x454A	0xB24B    SXTB	R3, R1
;conversions.c, 887 :: 		}
0x454C	0xE7E9    B	L_float_to_str121
L_float_to_str122:
;conversions.c, 889 :: 		while ( un.fl < 1.0 )           // Convert float to a value in the range
0x454E	0xF88D2004  STRB	R2, [SP, #4]
0x4552	0x4602    MOV	R2, R0
0x4554	0xF99D0004  LDRSB	R0, [SP, #4]
L_float_to_str123:
0x4558	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x455C	0xEEB70A00  VMOV.F32	S0, #1
0x4560	0xEEF40AC0  VCMPE.F32	S1, S0
0x4564	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x4568	0xDA0A    BGE	L_float_to_str124
;conversions.c, 891 :: 		un.fl *= 10.0;              // 1.0 to 9.999999 and adjust decimal exponent
0x456A	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x456E	0xEEB20A04  VMOV.F32	S0, #10
0x4572	0xEE200A80  VMUL.F32	S0, S1, S0
0x4576	0xED8D0A02  VSTR.32	S0, [SP, #8]
;conversions.c, 892 :: 		dexpon--;
0x457A	0x1E5B    SUBS	R3, R3, #1
0x457C	0xB25B    SXTB	R3, R3
;conversions.c, 893 :: 		}
0x457E	0xE7EB    B	L_float_to_str123
L_float_to_str124:
;conversions.c, 895 :: 		while (un.fl >= 1e6)
0x4580	0xF88D0004  STRB	R0, [SP, #4]
0x4584	0xB258    SXTB	R0, R3
0x4586	0x4614    MOV	R4, R2
0x4588	0xF99D3004  LDRSB	R3, [SP, #4]
L_float_to_str125:
0x458C	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x4590	0x4959    LDR	R1, [PC, #356]
0x4592	0xEE001A10  VMOV	S0, R1
0x4596	0xEEF40AC0  VCMPE.F32	S1, S0
0x459A	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x459E	0xDB0B    BLT	L_float_to_str126
;conversions.c, 897 :: 		un.fl *= 1e-6;
0x45A0	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x45A4	0x4953    LDR	R1, [PC, #332]
0x45A6	0xEE001A10  VMOV	S0, R1
0x45AA	0xEE200A80  VMUL.F32	S0, S1, S0
0x45AE	0xED8D0A02  VSTR.32	S0, [SP, #8]
;conversions.c, 898 :: 		dexpon += 6;
0x45B2	0x1D81    ADDS	R1, R0, #6
0x45B4	0xB248    SXTB	R0, R1
;conversions.c, 899 :: 		}
0x45B6	0xE7E9    B	L_float_to_str125
L_float_to_str126:
;conversions.c, 901 :: 		while ( un.fl >= 10.0 )
L_float_to_str127:
0x45B8	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x45BC	0xEEB20A04  VMOV.F32	S0, #10
0x45C0	0xEEF40AC0  VCMPE.F32	S1, S0
0x45C4	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x45C8	0xDB0B    BLT	L_float_to_str128
;conversions.c, 903 :: 		un.fl *= 0.1;
0x45CA	0xEDDD0A02  VLDR.32	S1, [SP, #8]
0x45CE	0x494B    LDR	R1, [PC, #300]
0x45D0	0xEE001A10  VMOV	S0, R1
0x45D4	0xEE200A80  VMUL.F32	S0, S1, S0
0x45D8	0xED8D0A02  VSTR.32	S0, [SP, #8]
;conversions.c, 904 :: 		dexpon++;
0x45DC	0x1C40    ADDS	R0, R0, #1
0x45DE	0xB240    SXTB	R0, R0
;conversions.c, 905 :: 		}
0x45E0	0xE7EA    B	L_float_to_str127
L_float_to_str128:
;conversions.c, 910 :: 		un.ul <<= 1;                              // move exponent into most significant byte
0x45E2	0x9902    LDR	R1, [SP, #8]
0x45E4	0x0049    LSLS	R1, R1, #1
0x45E6	0x9102    STR	R1, [SP, #8]
;conversions.c, 921 :: 		d = un.uc[F32_BO] - 127;                  // d = exponent unbiased. As (1.0 < un.fl < 10.0)
0x45E8	0xA902    ADD	R1, SP, #8
0x45EA	0x1CC9    ADDS	R1, R1, #3
0x45EC	0x7809    LDRB	R1, [R1, #0]
0x45EE	0x397F    SUBS	R1, #127
0x45F0	0xB2CD    UXTB	R5, R1
;conversions.c, 924 :: 		un.uc[F32_BO] = 1;                        // clear exponent, re-insert the hidden bit
0x45F2	0xA902    ADD	R1, SP, #8
0x45F4	0x1CCA    ADDS	R2, R1, #3
0x45F6	0x2101    MOVS	R1, #1
0x45F8	0x7011    STRB	R1, [R2, #0]
;conversions.c, 925 :: 		un.ul <<= d;                              // (integer part) and adjust the binary exponent to zero
0x45FA	0x9902    LDR	R1, [SP, #8]
0x45FC	0x40A9    LSLS	R1, R5
0x45FE	0x9102    STR	R1, [SP, #8]
;conversions.c, 926 :: 		*string++ = '0' + un.uc[F32_BO];          // write first decimal digit and
0x4600	0xA902    ADD	R1, SP, #8
0x4602	0x1CC9    ADDS	R1, R1, #3
0x4604	0x7809    LDRB	R1, [R1, #0]
0x4606	0x3130    ADDS	R1, #48
0x4608	0x7021    STRB	R1, [R4, #0]
0x460A	0x1C62    ADDS	R2, R4, #1
;conversions.c, 928 :: 		if ( ( dexpon < 1 ) || ( dexpon > 6 ) )   // if dexp < 1 or dexp > 6
0x460C	0x2801    CMP	R0, #1
0x460E	0xDB03    BLT	L__float_to_str353
0x4610	0x2806    CMP	R0, #6
0x4612	0xDC01    BGT	L__float_to_str352
0x4614	0x4615    MOV	R5, R2
0x4616	0xE004    B	L_float_to_str131
L__float_to_str353:
L__float_to_str352:
;conversions.c, 930 :: 		*string++ = '.';                      // write decimal point after first digit
0x4618	0x212E    MOVS	R1, #46
0x461A	0x7011    STRB	R1, [R2, #0]
0x461C	0x1C55    ADDS	R5, R2, #1
;conversions.c, 931 :: 		bpoint = 1;
0x461E	0x2301    MOVS	R3, #1
0x4620	0xB25B    SXTB	R3, R3
;conversions.c, 932 :: 		}
L_float_to_str131:
;conversions.c, 934 :: 		for ( d = F32_NDIG - 1; d != 0; d-- )
0x4622	0x2106    MOVS	R1, #6
0x4624	0xB244    SXTB	R4, R0
0x4626	0xB2C8    UXTB	R0, R1
L_float_to_str132:
0x4628	0xB318    CBZ	R0, L_float_to_str133
;conversions.c, 936 :: 		un.uc[F32_BO] = 0;                    // Integer part = 0
0x462A	0xA902    ADD	R1, SP, #8
0x462C	0x1CCA    ADDS	R2, R1, #3
0x462E	0x2100    MOVS	R1, #0
0x4630	0x7011    STRB	R1, [R2, #0]
;conversions.c, 937 :: 		un.ul += ( un.ul << 2 );              // un.ul = 5*(un.ul). Multiply by 10 (5*2)
0x4632	0x9902    LDR	R1, [SP, #8]
0x4634	0x008A    LSLS	R2, R1, #2
0x4636	0x9902    LDR	R1, [SP, #8]
0x4638	0x1889    ADDS	R1, R1, R2
0x463A	0x9102    STR	R1, [SP, #8]
;conversions.c, 938 :: 		un.ul <<= 1;                          // un.ul = 2*(un.ul)
0x463C	0x9902    LDR	R1, [SP, #8]
0x463E	0x0049    LSLS	R1, R1, #1
0x4640	0x9102    STR	R1, [SP, #8]
;conversions.c, 939 :: 		*string++ = '0' + un.uc[F32_BO];      // Write next decimal digit
0x4642	0xA902    ADD	R1, SP, #8
0x4644	0x1CC9    ADDS	R1, R1, #3
0x4646	0x7809    LDRB	R1, [R1, #0]
0x4648	0x3130    ADDS	R1, #48
0x464A	0x7029    STRB	R1, [R5, #0]
0x464C	0x1C6D    ADDS	R5, R5, #1
;conversions.c, 941 :: 		if ( bpoint == 0 )                    // If decimal point yet no written
0x464E	0xB96B    CBNZ	R3, L__float_to_str356
;conversions.c, 943 :: 		if ( --dexpon == 0 )
0x4650	0x1E61    SUBS	R1, R4, #1
0x4652	0xB249    SXTB	R1, R1
0x4654	0xB24A    SXTB	R2, R1
0x4656	0xB929    CBNZ	R1, L__float_to_str355
;conversions.c, 945 :: 		*string++ = '.';              // Write decimal point when dexpon == 0
0x4658	0x212E    MOVS	R1, #46
0x465A	0x7029    STRB	R1, [R5, #0]
0x465C	0x1C6D    ADDS	R5, R5, #1
;conversions.c, 946 :: 		bpoint = 1;
0x465E	0x2101    MOVS	R1, #1
0x4660	0xB249    SXTB	R1, R1
;conversions.c, 947 :: 		}
0x4662	0xE000    B	L_float_to_str136
L__float_to_str355:
;conversions.c, 943 :: 		if ( --dexpon == 0 )
0x4664	0xB259    SXTB	R1, R3
;conversions.c, 947 :: 		}
L_float_to_str136:
;conversions.c, 948 :: 		}
0x4666	0xB254    SXTB	R4, R2
0x4668	0xB24B    SXTB	R3, R1
0x466A	0xE7FF    B	L_float_to_str135
L__float_to_str356:
;conversions.c, 941 :: 		if ( bpoint == 0 )                    // If decimal point yet no written
;conversions.c, 948 :: 		}
L_float_to_str135:
;conversions.c, 949 :: 		}
;conversions.c, 934 :: 		for ( d = F32_NDIG - 1; d != 0; d-- )
0x466C	0x1E40    SUBS	R0, R0, #1
0x466E	0xB2C0    UXTB	R0, R0
;conversions.c, 949 :: 		}
0x4670	0xE7DA    B	L_float_to_str132
L_float_to_str133:
;conversions.c, 951 :: 		while ( string[-1] == '0' )               // Delete final zeros after the decimal point
0x4672	0x462A    MOV	R2, R5
0x4674	0xB260    SXTB	R0, R4
L_float_to_str137:
0x4676	0x1E51    SUBS	R1, R2, #1
0x4678	0x7809    LDRB	R1, [R1, #0]
0x467A	0x2930    CMP	R1, #48
0x467C	0xD101    BNE	L_float_to_str138
;conversions.c, 953 :: 		string--;
0x467E	0x1E52    SUBS	R2, R2, #1
;conversions.c, 954 :: 		}
0x4680	0xE7F9    B	L_float_to_str137
L_float_to_str138:
;conversions.c, 956 :: 		if ( string[-1] == '.' )                  // Delete decimal point if it is the last character
0x4682	0x1E51    SUBS	R1, R2, #1
0x4684	0x7809    LDRB	R1, [R1, #0]
0x4686	0x292E    CMP	R1, #46
0x4688	0xD101    BNE	L__float_to_str357
;conversions.c, 958 :: 		string--;
0x468A	0x1E52    SUBS	R2, R2, #1
;conversions.c, 959 :: 		}
0x468C	0xE7FF    B	L_float_to_str139
L__float_to_str357:
;conversions.c, 956 :: 		if ( string[-1] == '.' )                  // Delete decimal point if it is the last character
;conversions.c, 959 :: 		}
L_float_to_str139:
;conversions.c, 961 :: 		if ( dexpon != 0 )
0x468E	0xB318    CBZ	R0, L__float_to_str360
;conversions.c, 963 :: 		*string++ = 'e';                      // Write the exponent with maximum 2 digits
0x4690	0x2165    MOVS	R1, #101
0x4692	0x7011    STRB	R1, [R2, #0]
0x4694	0x1C52    ADDS	R2, R2, #1
;conversions.c, 964 :: 		if ( dexpon < 0 )
0x4696	0x2800    CMP	R0, #0
0x4698	0xDA06    BGE	L__float_to_str358
;conversions.c, 966 :: 		*string++ = '-';
0x469A	0x212D    MOVS	R1, #45
0x469C	0x7011    STRB	R1, [R2, #0]
0x469E	0x1C52    ADDS	R2, R2, #1
;conversions.c, 967 :: 		dexpon = -dexpon;
0x46A0	0x4241    RSBS	R1, R0, #0
0x46A2	0xB248    SXTB	R0, R1
0x46A4	0xB243    SXTB	R3, R0
;conversions.c, 968 :: 		}
0x46A6	0xE000    B	L_float_to_str141
L__float_to_str358:
;conversions.c, 964 :: 		if ( dexpon < 0 )
0x46A8	0xB243    SXTB	R3, R0
;conversions.c, 968 :: 		}
L_float_to_str141:
;conversions.c, 970 :: 		d = ( uint8_t )dexpon;
0x46AA	0xB2D8    UXTB	R0, R3
;conversions.c, 972 :: 		if ( d > 9 )
0x46AC	0xB2D9    UXTB	R1, R3
0x46AE	0x2909    CMP	R1, #9
0x46B0	0xD907    BLS	L__float_to_str359
;conversions.c, 974 :: 		*string++ = '0' + d / 10;
0x46B2	0x210A    MOVS	R1, #10
0x46B4	0xFBB0F1F1  UDIV	R1, R0, R1
0x46B8	0xB2C9    UXTB	R1, R1
0x46BA	0x3130    ADDS	R1, #48
0x46BC	0x7011    STRB	R1, [R2, #0]
0x46BE	0x1C53    ADDS	R3, R2, #1
;conversions.c, 975 :: 		}
0x46C0	0xE000    B	L_float_to_str142
L__float_to_str359:
;conversions.c, 972 :: 		if ( d > 9 )
0x46C2	0x4613    MOV	R3, R2
;conversions.c, 975 :: 		}
L_float_to_str142:
;conversions.c, 977 :: 		*string++ = '0' + d % 10;
0x46C4	0x220A    MOVS	R2, #10
0x46C6	0xFBB0F1F2  UDIV	R1, R0, R2
0x46CA	0xFB020111  MLS	R1, R2, R1, R0
0x46CE	0xB2C9    UXTB	R1, R1
0x46D0	0x3130    ADDS	R1, #48
0x46D2	0x7019    STRB	R1, [R3, #0]
0x46D4	0x1C58    ADDS	R0, R3, #1
;conversions.c, 978 :: 		}
0x46D6	0xE000    B	L_float_to_str140
L__float_to_str360:
;conversions.c, 961 :: 		if ( dexpon != 0 )
0x46D8	0x4610    MOV	R0, R2
;conversions.c, 978 :: 		}
L_float_to_str140:
;conversions.c, 979 :: 		*string = 0;
0x46DA	0x2100    MOVS	R1, #0
0x46DC	0x7001    STRB	R1, [R0, #0]
;conversions.c, 981 :: 		return 0;
0x46DE	0x2000    MOVS	R0, #0
;conversions.c, 982 :: 		}
L_end_float_to_str:
0x46E0	0xF8DDE000  LDR	LR, [SP, #0]
0x46E4	0xB003    ADD	SP, SP, #12
0x46E6	0x4770    BX	LR
0x46E8	0x104C0000  	?lstr_1_conversions+0
0x46EC	0x01A20000  	?lstr_2_conversions+0
0x46F0	0x658C0000  	?lstr_3_conversions+0
0x46F4	0x37BD3586  	#897988541
0x46F8	0x24004974  	#1232348160
0x46FC	0xCCCD3DCC  	#1036831949
; end of _float_to_str
_uint16_to_str:
;conversions.c, 268 :: 		void uint16_to_str( uint16_t input, char * output )
0x41F8	0xB081    SUB	SP, SP, #4
0x41FA	0x460A    MOV	R2, R1
0x41FC	0xB281    UXTH	R1, R0
;conversions.c, 273 :: 		for ( len = 0 ; len < 5 ; len++ )
0x41FE	0x2000    MOVS	R0, #0
0x4200	0xB28D    UXTH	R5, R1
0x4202	0x4611    MOV	R1, R2
L_uint16_to_str11:
0x4204	0x2805    CMP	R0, #5
0x4206	0xD205    BCS	L_uint16_to_str12
;conversions.c, 275 :: 		output[len] = ' ';
0x4208	0x180B    ADDS	R3, R1, R0
0x420A	0x2220    MOVS	R2, #32
0x420C	0x701A    STRB	R2, [R3, #0]
;conversions.c, 276 :: 		}
;conversions.c, 273 :: 		for ( len = 0 ; len < 5 ; len++ )
0x420E	0x1C40    ADDS	R0, R0, #1
0x4210	0xB2C0    UXTB	R0, R0
;conversions.c, 276 :: 		}
0x4212	0xE7F7    B	L_uint16_to_str11
L_uint16_to_str12:
;conversions.c, 278 :: 		output[len--] = 0;
0x4214	0x180B    ADDS	R3, R1, R0
0x4216	0x2200    MOVS	R2, #0
0x4218	0x701A    STRB	R2, [R3, #0]
0x421A	0x1E40    SUBS	R0, R0, #1
0x421C	0xB2C0    UXTB	R0, R0
;conversions.c, 280 :: 		while ( 1 )
L_uint16_to_str14:
;conversions.c, 282 :: 		output[len] = input % 10u + 48;
0x421E	0x180C    ADDS	R4, R1, R0
0x4220	0x230A    MOVS	R3, #10
0x4222	0xFBB5F2F3  UDIV	R2, R5, R3
0x4226	0xFB035212  MLS	R2, R3, R2, R5
0x422A	0xB292    UXTH	R2, R2
0x422C	0x3230    ADDS	R2, #48
0x422E	0x7022    STRB	R2, [R4, #0]
;conversions.c, 283 :: 		input = input / 10u;
0x4230	0x220A    MOVS	R2, #10
0x4232	0xFBB5F2F2  UDIV	R2, R5, R2
0x4236	0xB292    UXTH	R2, R2
0x4238	0xB295    UXTH	R5, R2
;conversions.c, 285 :: 		if ( input == 0 )
0x423A	0xB902    CBNZ	R2, L_uint16_to_str16
;conversions.c, 287 :: 		break;
0x423C	0xE002    B	L_uint16_to_str15
;conversions.c, 288 :: 		}
L_uint16_to_str16:
;conversions.c, 290 :: 		len--;
0x423E	0x1E40    SUBS	R0, R0, #1
0x4240	0xB2C0    UXTB	R0, R0
;conversions.c, 291 :: 		}
0x4242	0xE7EC    B	L_uint16_to_str14
L_uint16_to_str15:
;conversions.c, 292 :: 		}
L_end_uint16_to_str:
0x4244	0xB001    ADD	SP, SP, #4
0x4246	0x4770    BX	LR
; end of _uint16_to_str
main_wifiesp_str_cut_chr:
;main.c, 215 :: 		static void wifiesp_str_cut_chr(uint8_t *str, uint8_t chr)
0x42A4	0xB081    SUB	SP, SP, #4
0x42A6	0xF8CDE000  STR	LR, [SP, #0]
;main.c, 217 :: 		uint16_t cnt_0 = 0;
;main.c, 218 :: 		uint16_t cnt_1 = 0;
;main.c, 219 :: 		for (cnt_0 = 0; cnt_0 < strlen(str); cnt_0++)
0x42AA	0x2400    MOVS	R4, #0
0x42AC	0x4607    MOV	R7, R0
0x42AE	0xB2CE    UXTB	R6, R1
L_main_wifiesp_str_cut_chr36:
0x42B0	0x4638    MOV	R0, R7
0x42B2	0xF7FFF85F  BL	_strlen+0
0x42B6	0x4284    CMP	R4, R0
0x42B8	0xD218    BCS	L_main_wifiesp_str_cut_chr37
;main.c, 221 :: 		if (str[cnt_0] == chr)
0x42BA	0x193A    ADDS	R2, R7, R4
0x42BC	0x7812    LDRB	R2, [R2, #0]
0x42BE	0x42B2    CMP	R2, R6
0x42C0	0xD110    BNE	L_main_wifiesp_str_cut_chr74
;main.c, 223 :: 		for (cnt_1 = cnt_0; cnt_1 < strlen(str); cnt_1++)
0x42C2	0xB2A5    UXTH	R5, R4
L_main_wifiesp_str_cut_chr40:
0x42C4	0x4638    MOV	R0, R7
0x42C6	0xF7FFF855  BL	_strlen+0
0x42CA	0x4285    CMP	R5, R0
0x42CC	0xD208    BCS	L_main_wifiesp_str_cut_chr41
;main.c, 225 :: 		str[cnt_1] = str[cnt_1 + 1];
0x42CE	0x197B    ADDS	R3, R7, R5
0x42D0	0x1C6A    ADDS	R2, R5, #1
0x42D2	0xB292    UXTH	R2, R2
0x42D4	0x18BA    ADDS	R2, R7, R2
0x42D6	0x7812    LDRB	R2, [R2, #0]
0x42D8	0x701A    STRB	R2, [R3, #0]
;main.c, 226 :: 		}
;main.c, 223 :: 		for (cnt_1 = cnt_0; cnt_1 < strlen(str); cnt_1++)
0x42DA	0x1C6D    ADDS	R5, R5, #1
0x42DC	0xB2AD    UXTH	R5, R5
;main.c, 226 :: 		}
0x42DE	0xE7F1    B	L_main_wifiesp_str_cut_chr40
L_main_wifiesp_str_cut_chr41:
;main.c, 227 :: 		}
0x42E0	0xB2A0    UXTH	R0, R4
0x42E2	0xE000    B	L_main_wifiesp_str_cut_chr39
L_main_wifiesp_str_cut_chr74:
;main.c, 221 :: 		if (str[cnt_0] == chr)
0x42E4	0xB2A0    UXTH	R0, R4
;main.c, 227 :: 		}
L_main_wifiesp_str_cut_chr39:
;main.c, 228 :: 		}
;main.c, 219 :: 		for (cnt_0 = 0; cnt_0 < strlen(str); cnt_0++)
0x42E6	0x1C42    ADDS	R2, R0, #1
0x42E8	0xB294    UXTH	R4, R2
;main.c, 228 :: 		}
0x42EA	0xE7E1    B	L_main_wifiesp_str_cut_chr36
L_main_wifiesp_str_cut_chr37:
;main.c, 229 :: 		}
L_end_wifiesp_str_cut_chr:
0x42EC	0xF8DDE000  LDR	LR, [SP, #0]
0x42F0	0xB001    ADD	SP, SP, #4
0x42F2	0x4770    BX	LR
; end of main_wifiesp_str_cut_chr
__Lib_System_4XX_InitialSetUpRCCRCC2:
;__Lib_System_4XX.c, 220 :: 		static void InitialSetUpRCCRCC2()
0x52E0	0xB082    SUB	SP, SP, #8
0x52E2	0xF8CDE000  STR	LR, [SP, #0]
;__Lib_System_4XX.c, 224 :: 		ulRCC_CR = 12345678;
0x52E6	0x4A92    LDR	R2, [PC, #584]
;__Lib_System_4XX.c, 225 :: 		ulRCC_PLLCFGR = 12345679;
0x52E8	0x4B92    LDR	R3, [PC, #584]
;__Lib_System_4XX.c, 226 :: 		ulRCC_CFGR = 12345680;
0x52EA	0x4C93    LDR	R4, [PC, #588]
;__Lib_System_4XX.c, 227 :: 		ulVOLTAGE_RANGE = 12345681;
0x52EC	0x4893    LDR	R0, [PC, #588]
;__Lib_System_4XX.c, 228 :: 		Fosc_kHz = 12345677;
0x52EE	0x4994    LDR	R1, [PC, #592]
;__Lib_System_4XX.c, 230 :: 		if ( ulVOLTAGE_RANGE == VR_2700_3600 ) {
0x52F0	0x2803    CMP	R0, #3
0x52F2	0xF040803C  BNE	L___Lib_System_4XX_InitialSetUpRCCRCC28
;__Lib_System_4XX.c, 231 :: 		if ( Fosc_kHz > 150000 )
0x52F6	0x4893    LDR	R0, [PC, #588]
0x52F8	0x4281    CMP	R1, R0
0x52FA	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC29
;__Lib_System_4XX.c, 232 :: 		FLASH_ACR |= 5;
0x52FC	0x4892    LDR	R0, [PC, #584]
0x52FE	0x6800    LDR	R0, [R0, #0]
0x5300	0xF0400105  ORR	R1, R0, #5
0x5304	0x4890    LDR	R0, [PC, #576]
0x5306	0x6001    STR	R1, [R0, #0]
0x5308	0xE030    B	L___Lib_System_4XX_InitialSetUpRCCRCC210
L___Lib_System_4XX_InitialSetUpRCCRCC29:
;__Lib_System_4XX.c, 233 :: 		else if ( Fosc_kHz > 120000 )
0x530A	0x4890    LDR	R0, [PC, #576]
0x530C	0x4281    CMP	R1, R0
0x530E	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC211
;__Lib_System_4XX.c, 234 :: 		FLASH_ACR |= 4;
0x5310	0x488D    LDR	R0, [PC, #564]
0x5312	0x6800    LDR	R0, [R0, #0]
0x5314	0xF0400104  ORR	R1, R0, #4
0x5318	0x488B    LDR	R0, [PC, #556]
0x531A	0x6001    STR	R1, [R0, #0]
0x531C	0xE026    B	L___Lib_System_4XX_InitialSetUpRCCRCC212
L___Lib_System_4XX_InitialSetUpRCCRCC211:
;__Lib_System_4XX.c, 235 :: 		else if ( Fosc_kHz > 90000 )
0x531E	0x488C    LDR	R0, [PC, #560]
0x5320	0x4281    CMP	R1, R0
0x5322	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC213
;__Lib_System_4XX.c, 236 :: 		FLASH_ACR |= 3;
0x5324	0x4888    LDR	R0, [PC, #544]
0x5326	0x6800    LDR	R0, [R0, #0]
0x5328	0xF0400103  ORR	R1, R0, #3
0x532C	0x4886    LDR	R0, [PC, #536]
0x532E	0x6001    STR	R1, [R0, #0]
0x5330	0xE01C    B	L___Lib_System_4XX_InitialSetUpRCCRCC214
L___Lib_System_4XX_InitialSetUpRCCRCC213:
;__Lib_System_4XX.c, 237 :: 		else if ( Fosc_kHz > 60000 )
0x5332	0xF64E2060  MOVW	R0, #60000
0x5336	0x4281    CMP	R1, R0
0x5338	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC215
;__Lib_System_4XX.c, 238 :: 		FLASH_ACR |= 2;
0x533A	0x4883    LDR	R0, [PC, #524]
0x533C	0x6800    LDR	R0, [R0, #0]
0x533E	0xF0400102  ORR	R1, R0, #2
0x5342	0x4881    LDR	R0, [PC, #516]
0x5344	0x6001    STR	R1, [R0, #0]
0x5346	0xE011    B	L___Lib_System_4XX_InitialSetUpRCCRCC216
L___Lib_System_4XX_InitialSetUpRCCRCC215:
;__Lib_System_4XX.c, 239 :: 		else if ( Fosc_kHz > 30000 )
0x5348	0xF2475030  MOVW	R0, #30000
0x534C	0x4281    CMP	R1, R0
0x534E	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC217
;__Lib_System_4XX.c, 240 :: 		FLASH_ACR |= 1;
0x5350	0x487D    LDR	R0, [PC, #500]
0x5352	0x6800    LDR	R0, [R0, #0]
0x5354	0xF0400101  ORR	R1, R0, #1
0x5358	0x487B    LDR	R0, [PC, #492]
0x535A	0x6001    STR	R1, [R0, #0]
0x535C	0xE006    B	L___Lib_System_4XX_InitialSetUpRCCRCC218
L___Lib_System_4XX_InitialSetUpRCCRCC217:
;__Lib_System_4XX.c, 242 :: 		FLASH_ACR &= ~7ul;
0x535E	0x487A    LDR	R0, [PC, #488]
0x5360	0x6801    LDR	R1, [R0, #0]
0x5362	0xF06F0007  MVN	R0, #7
0x5366	0x4001    ANDS	R1, R0
0x5368	0x4877    LDR	R0, [PC, #476]
0x536A	0x6001    STR	R1, [R0, #0]
L___Lib_System_4XX_InitialSetUpRCCRCC218:
L___Lib_System_4XX_InitialSetUpRCCRCC216:
L___Lib_System_4XX_InitialSetUpRCCRCC214:
L___Lib_System_4XX_InitialSetUpRCCRCC212:
L___Lib_System_4XX_InitialSetUpRCCRCC210:
;__Lib_System_4XX.c, 243 :: 		} else if ( ulVOLTAGE_RANGE == VR_2400_2700 ) {
0x536C	0xE10C    B	L___Lib_System_4XX_InitialSetUpRCCRCC219
L___Lib_System_4XX_InitialSetUpRCCRCC28:
0x536E	0x2802    CMP	R0, #2
0x5370	0xF0408046  BNE	L___Lib_System_4XX_InitialSetUpRCCRCC220
;__Lib_System_4XX.c, 244 :: 		if ( Fosc_kHz > 144000 )
0x5374	0x4877    LDR	R0, [PC, #476]
0x5376	0x4281    CMP	R1, R0
0x5378	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC221
;__Lib_System_4XX.c, 245 :: 		FLASH_ACR |= 6;
0x537A	0x4873    LDR	R0, [PC, #460]
0x537C	0x6800    LDR	R0, [R0, #0]
0x537E	0xF0400106  ORR	R1, R0, #6
0x5382	0x4871    LDR	R0, [PC, #452]
0x5384	0x6001    STR	R1, [R0, #0]
0x5386	0xE03A    B	L___Lib_System_4XX_InitialSetUpRCCRCC222
L___Lib_System_4XX_InitialSetUpRCCRCC221:
;__Lib_System_4XX.c, 246 :: 		else if ( Fosc_kHz > 120000 )
0x5388	0x4870    LDR	R0, [PC, #448]
0x538A	0x4281    CMP	R1, R0
0x538C	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC223
;__Lib_System_4XX.c, 247 :: 		FLASH_ACR |= 5;
0x538E	0x486E    LDR	R0, [PC, #440]
0x5390	0x6800    LDR	R0, [R0, #0]
0x5392	0xF0400105  ORR	R1, R0, #5
0x5396	0x486C    LDR	R0, [PC, #432]
0x5398	0x6001    STR	R1, [R0, #0]
0x539A	0xE030    B	L___Lib_System_4XX_InitialSetUpRCCRCC224
L___Lib_System_4XX_InitialSetUpRCCRCC223:
;__Lib_System_4XX.c, 248 :: 		else if ( Fosc_kHz > 96000 )
0x539C	0x486E    LDR	R0, [PC, #440]
0x539E	0x4281    CMP	R1, R0
0x53A0	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC225
